# O2	N2	Fuel	Temperature (K)
0.320	0.400	0.280	3514.0
0.330	0.400	0.270	3482.4
0.340	0.400	0.260	3451.3
0.350	0.400	0.250	3420.3
0.360	0.400	0.240	3389.3
0.370	0.400	0.230	3357.9
0.380	0.400	0.220	3326.0
0.390	0.400	0.210	3293.3
0.400	0.400	0.200	3259.5
0.410	0.400	0.190	3224.4
0.420	0.400	0.180	3187.6
0.430	0.400	0.170	3148.6
0.440	0.400	0.160	3107.0
0.450	0.400	0.150	3062.0
0.460	0.400	0.140	3012.8
0.470	0.400	0.130	2958.1
0.480	0.400	0.120	2896.2
0.490	0.400	0.110	2824.8
0.500	0.400	0.100	2740.1
0.510	0.400	0.090	2636.9
0.520	0.400	0.080	2507.5
0.530	0.400	0.070	2343.2
0.540	0.400	0.060	2138.4
0.550	0.400	0.050	1896.7
0.560	0.400	0.040	1626.8
0.570	0.400	0.030	1334.5
0.580	0.400	0.020	1020.4
0.590	0.400	0.010	679.7
0.600	0.400	0.000	300.0
0.000	0.410	0.590	3481.3
0.010	0.410	0.580	3498.0
0.020	0.410	0.570	3514.7
0.030	0.410	0.560	3531.5
0.040	0.410	0.550	3548.6
0.050	0.410	0.540	3566.0
0.060	0.410	0.530	3583.9
0.070	0.410	0.520	3602.4
0.080	0.410	0.510	3621.6
0.090	0.410	0.500	3641.9
0.100	0.410	0.490	3663.3
0.110	0.410	0.480	3686.4
0.120	0.410	0.470	3711.5
0.130	0.410	0.460	3739.2
0.140	0.410	0.450	3770.4
0.150	0.410	0.440	3806.6
0.160	0.410	0.430	3849.8
0.170	0.410	0.420	3903.7
0.180	0.410	0.410	3974.7
0.190	0.410	0.400	4074.0
0.200	0.410	0.390	4127.5
0.210	0.410	0.380	4028.2
0.220	0.410	0.370	3942.0
0.230	0.410	0.360	3868.7
0.240	0.410	0.350	3806.3
0.250	0.410	0.340	3752.3
0.260	0.410	0.330	3704.9
0.270	0.410	0.320	3662.2
0.280	0.410	0.310	3623.1
0.290	0.410	0.300	3586.7
0.300	0.410	0.290	3552.2
0.310	0.410	0.280	3519.1
0.320	0.410	0.270	3486.9
0.330	0.410	0.260	3455.3
0.340	0.410	0.250	3423.9
0.350	0.410	0.240	3392.5
0.360	0.410	0.230	3360.8
0.370	0.410	0.220	3328.6
0.380	0.410	0.210	3295.7
0.390	0.410	0.200	3261.7
0.400	0.410	0.190	3226.4
0.410	0.410	0.180	3189.3
0.420	0.410	0.170	3150.2
0.430	0.410	0.160	3108.4
0.440	0.410	0.150	3063.3
0.450	0.410	0.140	3014.0
0.460	0.410	0.130	2959.3
0.470	0.410	0.120	2897.4
0.480	0.410	0.110	2825.9
0.490	0.410	0.100	2741.2
0.500	0.410	0.090	2637.9
0.510	0.410	0.080	2508.5
0.520	0.410	0.070	2344.1
0.530	0.410	0.060	2139.2
0.540	0.410	0.050	1897.4
0.550	0.410	0.040	1627.4
0.560	0.410	0.030	1335.0
0.570	0.410	0.020	1020.7
0.580	0.410	0.010	679.9
0.590	0.410	0.000	300.0
0.000	0.420	0.580	3473.4
0.010	0.420	0.570	3490.3
0.020	0.420	0.560	3507.2
0.030	0.420	0.550	3524.2
0.040	0.420	0.540	3541.4
0.050	0.420	0.530	3559.0
0.060	0.420	0.520	3577.1
0.070	0.420	0.510	3595.8
0.080	0.420	0.500	3615.3
0.090	0.420	0.490	3635.8
0.100	0.420	0.480	3657.5
0.110	0.420	0.470	3680.9
0.120	0.420	0.460	3706.4
0.130	0.420	0.450	3734.7
0.140	0.420	0.440	3766.8
0.150	0.420	0.430	3804.1
0.160	0.420	0.420	3849.1
0.170	0.420	0.410	3905.9
0.180	0.420	0.400	3982.0
0.190	0.420	0.390	4090.2
0.200	0.420	0.380	4066.8
0.210	0.420	0.370	3973.2
0.220	0.420	0.360	3893.3
0.230	0.420	0.350	3825.6
0.240	0.420	0.340	3767.6
0.250	0.420	0.330	3717.2
0.260	0.420	0.320	3672.3
0.270	0.420	0.310	3631.5
0.280	0.420	0.300	3593.8
0.290	0.420	0.290	3558.3
0.300	0.420	0.280	3524.4
0.310	0.420	0.270	3491.5
0.320	0.420	0.260	3459.4
0.330	0.420	0.250	3427.5
0.340	0.420	0.240	3395.7
0.350	0.420	0.230	3363.7
0.360	0.420	0.220	3331.3
0.370	0.420	0.210	3298.1
0.380	0.420	0.200	3263.9
0.390	0.420	0.190	3228.3
0.400	0.420	0.180	3191.1
0.410	0.420	0.170	3151.8
0.420	0.420	0.160	3109.9
0.430	0.420	0.150	3064.7
0.440	0.420	0.140	3015.3
0.450	0.420	0.130	2960.5
0.460	0.420	0.120	2898.5
0.470	0.420	0.110	2827.0
0.480	0.420	0.100	2742.2
0.490	0.420	0.090	2638.9
0.500	0.420	0.080	2509.5
0.510	0.420	0.070	2345.0
0.520	0.420	0.060	2140.0
0.530	0.420	0.050	1898.1
0.540	0.420	0.040	1628.1
0.550	0.420	0.030	1335.5
0.560	0.420	0.020	1021.1
0.570	0.420	0.010	680.0
0.580	0.420	0.000	300.0
0.000	0.430	0.570	3465.2
0.010	0.430	0.560	3482.3
0.020	0.430	0.550	3499.4
0.030	0.430	0.540	3516.6
0.040	0.430	0.530	3534.0
0.050	0.430	0.520	3551.8
0.060	0.430	0.510	3570.1
0.070	0.430	0.500	3589.0
0.080	0.430	0.490	3608.7
0.090	0.430	0.480	3629.4
0.100	0.430	0.470	3651.5
0.110	0.430	0.460	3675.3
0.120	0.430	0.450	3701.2
0.130	0.430	0.440	3730.1
0.140	0.430	0.430	3763.0
0.150	0.430	0.420	3801.5
0.160	0.430	0.410	3848.5
0.170	0.430	0.400	3908.6
0.180	0.430	0.390	3990.6
0.190	0.430	0.380	4101.5
0.200	0.430	0.370	4008.1
0.210	0.430	0.360	3920.9
0.220	0.430	0.350	3847.1
0.230	0.430	0.340	3784.5
0.240	0.430	0.330	3730.6
0.250	0.430	0.320	3683.1
0.260	0.430	0.310	3640.4
0.270	0.430	0.300	3601.3
0.280	0.430	0.290	3564.7
0.290	0.430	0.280	3529.9
0.300	0.430	0.270	3496.3
0.310	0.430	0.260	3463.6
0.320	0.430	0.250	3431.3
0.330	0.430	0.240	3399.1
0.340	0.430	0.230	3366.8
0.350	0.430	0.220	3334.0
0.360	0.430	0.210	3300.5
0.370	0.430	0.200	3266.1
0.380	0.430	0.190	3230.3
0.390	0.430	0.180	3193.0
0.400	0.430	0.170	3153.5
0.410	0.430	0.160	3111.4
0.420	0.430	0.150	3066.1
0.430	0.430	0.140	3016.6
0.440	0.430	0.130	2961.7
0.450	0.430	0.120	2899.6
0.460	0.430	0.110	2828.1
0.470	0.430	0.100	2743.3
0.480	0.430	0.090	2640.0
0.490	0.430	0.080	2510.5
0.500	0.430	0.070	2346.0
0.510	0.430	0.060	2140.8
0.520	0.430	0.050	1898.8
0.530	0.430	0.040	1628.7
0.540	0.430	0.030	1336.0
0.550	0.430	0.020	1021.5
0.560	0.430	0.010	680.2
0.570	0.430	-0.000	300.0
0.000	0.440	0.560	3456.7
0.010	0.440	0.550	3474.0
0.020	0.440	0.540	3491.3
0.030	0.440	0.530	3508.8
0.040	0.440	0.520	3526.4
0.050	0.440	0.510	3544.4
0.060	0.440	0.500	3562.8
0.070	0.440	0.490	3581.9
0.080	0.440	0.480	3601.9
0.090	0.440	0.470	3622.9
0.100	0.440	0.460	3645.2
0.110	0.440	0.450	3669.3
0.120	0.440	0.440	3695.8
0.130	0.440	0.430	3725.3
0.140	0.440	0.420	3759.1
0.150	0.440	0.410	3798.9
0.160	0.440	0.400	3848.0
0.170	0.440	0.390	3911.8
0.180	0.440	0.380	4000.5
0.190	0.440	0.370	4046.8
0.200	0.440	0.360	3952.0
0.210	0.440	0.350	3871.3
0.220	0.440	0.340	3803.4
0.230	0.440	0.330	3745.4
0.240	0.440	0.320	3694.9
0.250	0.440	0.310	3650.1
0.260	0.440	0.300	3609.2
0.270	0.440	0.290	3571.4
0.280	0.440	0.280	3535.6
0.290	0.440	0.270	3501.3
0.300	0.440	0.260	3468.0
0.310	0.440	0.250	3435.1
0.320	0.440	0.240	3402.5
0.330	0.440	0.230	3369.8
0.340	0.440	0.220	3336.8
0.350	0.440	0.210	3303.0
0.360	0.440	0.200	3268.3
0.370	0.440	0.190	3232.4
0.380	0.440	0.180	3194.8
0.390	0.440	0.170	3155.2
0.400	0.440	0.160	3113.0
0.410	0.440	0.150	3067.5
0.420	0.440	0.140	3017.9
0.430	0.440	0.130	2962.9
0.440	0.440	0.120	2900.8
0.450	0.440	0.110	2829.2
0.460	0.440	0.100	2744.4
0.470	0.440	0.090	2641.1
0.480	0.440	0.080	2511.6
0.490	0.440	0.070	2346.9
0.500	0.440	0.060	2141.7
0.510	0.440	0.050	1899.5
0.520	0.440	0.040	1629.3
0.530	0.440	0.030	1336.5
0.540	0.440	0.020	1021.8
0.550	0.440	0.010	680.4
0.560	0.440	-0.000	300.0
0.000	0.450	0.550	3448.0
0.010	0.450	0.540	3465.5
0.020	0.450	0.530	3483.0
0.030	0.450	0.520	3500.7
0.040	0.450	0.510	3518.5
0.050	0.450	0.500	3536.7
0.060	0.450	0.490	3555.3
0.070	0.450	0.480	3574.6
0.080	0.450	0.470	3594.8
0.090	0.450	0.460	3616.0
0.100	0.450	0.450	3638.7
0.110	0.450	0.440	3663.2
0.120	0.450	0.430	3690.1
0.130	0.450	0.420	3720.3
0.140	0.450	0.410	3755.0
0.150	0.450	0.400	3796.3
0.160	0.450	0.390	3847.7
0.170	0.450	0.380	3915.7
0.180	0.450	0.370	4012.1
