# O2	N2	Fuel	Temperature (K)
0.150	0.180	0.670	870.3
0.160	0.180	0.660	880.8
0.170	0.180	0.650	890.9
0.180	0.180	0.640	900.7
0.190	0.180	0.630	910.4
0.200	0.180	0.620	919.9
0.210	0.180	0.610	929.5
0.220	0.180	0.600	939.2
0.230	0.180	0.590	949.1
0.240	0.180	0.580	959.5
0.250	0.180	0.570	970.6
0.260	0.180	0.560	982.8
0.270	0.180	0.550	996.9
0.280	0.180	0.540	1014.2
0.290	0.180	0.530	1038.3
0.300	0.180	0.520	1081.2
0.310	0.180	0.510	1174.9
0.320	0.180	0.500	1303.3
0.330	0.180	0.490	1435.5
0.340	0.180	0.480	1568.3
0.350	0.180	0.470	1701.2
0.360	0.180	0.460	1833.9
0.370	0.180	0.450	1965.6
0.380	0.180	0.440	2094.6
0.390	0.180	0.430	2219.1
0.400	0.180	0.420	2336.9
0.410	0.180	0.410	2446.0
0.420	0.180	0.400	2545.4
0.430	0.180	0.390	2634.1
0.440	0.180	0.380	2711.7
0.450	0.180	0.370	2777.8
0.460	0.180	0.360	2832.5
0.470	0.180	0.350	2876.1
0.480	0.180	0.340	2909.7
0.490	0.180	0.330	2934.6
0.500	0.180	0.320	2952.1
0.510	0.180	0.310	2963.5
0.520	0.180	0.300	2969.8
0.530	0.180	0.290	2971.8
0.540	0.180	0.280	2970.1
0.550	0.180	0.270	2965.2
0.560	0.180	0.260	2957.3
0.570	0.180	0.250	2946.8
0.580	0.180	0.240	2933.5
0.590	0.180	0.230	2917.7
0.600	0.180	0.220	2899.2
0.610	0.180	0.210	2877.9
0.620	0.180	0.200	2853.5
0.630	0.180	0.190	2825.7
0.640	0.180	0.180	2794.1
0.650	0.180	0.170	2758.1
0.660	0.180	0.160	2716.7
0.670	0.180	0.150	2669.0
0.680	0.180	0.140	2613.4
0.690	0.180	0.130	2548.2
0.700	0.180	0.120	2470.9
0.710	0.180	0.110	2378.7
0.720	0.180	0.100	2268.8
0.730	0.180	0.090	2139.4
0.740	0.180	0.080	1990.3
0.750	0.180	0.070	1823.8
0.760	0.180	0.060	1642.9
0.770	0.180	0.050	1449.9
0.780	0.180	0.040	1246.2
0.790	0.180	0.030	1031.8
0.800	0.180	0.020	805.5
0.810	0.180	0.010	563.4
0.820	0.180	-0.000	300.0
0.000	0.190	0.810	300.0
0.010	0.190	0.800	410.4
0.020	0.190	0.790	505.2
0.030	0.190	0.780	582.1
0.040	0.190	0.770	642.6
0.050	0.190	0.760	688.5
0.060	0.190	0.750	723.1
0.070	0.190	0.740	750.2
0.080	0.190	0.730	772.4
0.090	0.190	0.720	791.3
0.100	0.190	0.710	807.8
0.110	0.190	0.700	822.6
0.120	0.190	0.690	836.0
0.130	0.190	0.680	848.5
0.140	0.190	0.670	860.2
0.150	0.190	0.660	871.2
0.160	0.190	0.650	881.7
0.170	0.190	0.640	891.9
0.180	0.190	0.630	901.8
0.190	0.190	0.620	911.5
0.200	0.190	0.610	921.2
0.210	0.190	0.600	930.9
0.220	0.190	0.590	940.7
0.230	0.190	0.580	950.9
0.240	0.190	0.570	961.5
0.250	0.190	0.560	973.0
0.260	0.190	0.550	985.8
0.270	0.190	0.540	1000.7
0.280	0.190	0.530	1019.8
0.290	0.190	0.520	1048.2
0.300	0.190	0.510	1104.6
0.310	0.190	0.500	1216.9
0.320	0.190	0.490	1348.5
0.330	0.190	0.480	1481.7
0.340	0.190	0.470	1615.2
0.350	0.190	0.460	1748.9
0.360	0.190	0.450	1882.1
0.370	0.190	0.440	2013.7
0.380	0.190	0.430	2142.1
0.390	0.190	0.420	2265.0
0.400	0.190	0.410	2380.4
0.410	0.190	0.400	2486.6
0.420	0.190	0.390	2582.4
0.430	0.190	0.380	2667.1
0.440	0.190	0.370	2740.2
0.450	0.190	0.360	2801.6
0.460	0.190	0.350	2851.3
0.470	0.190	0.340	2890.1
0.480	0.190	0.330	2919.3
0.490	0.190	0.320	2940.2
0.500	0.190	0.310	2954.2
0.510	0.190	0.300	2962.5
0.520	0.190	0.290	2966.1
0.530	0.190	0.280	2965.7
0.540	0.190	0.270	2961.7
0.550	0.190	0.260	2954.6
0.560	0.190	0.250	2944.7
0.570	0.190	0.240	2931.9
0.580	0.190	0.230	2916.5
0.590	0.190	0.220	2898.3
0.600	0.190	0.210	2877.3
0.610	0.190	0.200	2853.2
0.620	0.190	0.190	2825.6
0.630	0.190	0.180	2794.1
0.640	0.190	0.170	2758.2
0.650	0.190	0.160	2717.0
0.660	0.190	0.150	2669.3
0.670	0.190	0.140	2613.9
0.680	0.190	0.130	2548.7
0.690	0.190	0.120	2471.4
0.700	0.190	0.110	2379.2
0.710	0.190	0.100	2269.3
0.720	0.190	0.090	2139.9
0.730	0.190	0.080	1990.8
0.740	0.190	0.070	1824.4
0.750	0.190	0.060	1643.4
0.760	0.190	0.050	1450.4
0.770	0.190	0.040	1246.6
0.780	0.190	0.030	1032.1
0.790	0.190	0.020	805.7
0.800	0.190	0.010	563.5
0.810	0.190	-0.000	300.0
0.000	0.200	0.800	300.0
0.010	0.200	0.790	410.6
0.020	0.200	0.780	505.7
0.030	0.200	0.770	582.8
0.040	0.200	0.760	643.4
0.050	0.200	0.750	689.3
0.060	0.200	0.740	723.8
0.070	0.200	0.730	750.9
0.080	0.200	0.720	773.1
0.090	0.200	0.710	792.0
0.100	0.200	0.700	808.5
0.110	0.200	0.690	823.3
0.120	0.200	0.680	836.8
0.130	0.200	0.670	849.3
0.140	0.200	0.660	861.0
0.150	0.200	0.650	872.1
0.160	0.200	0.640	882.6
0.170	0.200	0.630	892.9
0.180	0.200	0.620	902.8
0.190	0.200	0.610	912.7
0.200	0.200	0.600	922.4
0.210	0.200	0.590	932.3
0.220	0.200	0.580	942.3
0.230	0.200	0.570	952.7
0.240	0.200	0.560	963.6
0.250	0.200	0.550	975.5
0.260	0.200	0.540	989.0
0.270	0.200	0.530	1005.1
0.280	0.200	0.520	1026.4
0.290	0.200	0.510	1061.0
0.300	0.200	0.500	1136.3
0.310	0.200	0.490	1261.1
0.320	0.200	0.480	1394.3
0.330	0.200	0.470	1528.3
0.340	0.200	0.460	1662.7
0.350	0.200	0.450	1797.0
0.360	0.200	0.440	1930.6
0.370	0.200	0.430	2062.0
0.380	0.200	0.420	2189.3
0.390	0.200	0.410	2310.4
0.400	0.200	0.400	2423.1
0.410	0.200	0.390	2526.0
0.420	0.200	0.380	2618.0
0.430	0.200	0.370	2698.4
0.440	0.200	0.360	2766.9
0.450	0.200	0.350	2823.2
0.460	0.200	0.340	2867.8
0.470	0.200	0.330	2901.8
0.480	0.200	0.320	2926.6
0.490	0.200	0.310	2943.7
0.500	0.200	0.300	2954.4
0.510	0.200	0.290	2959.8
0.520	0.200	0.280	2960.7
0.530	0.200	0.270	2957.9
0.540	0.200	0.260	2951.6
0.550	0.200	0.250	2942.4
0.560	0.200	0.240	2930.2
0.570	0.200	0.230	2915.2
0.580	0.200	0.220	2897.4
0.590	0.200	0.210	2876.7
0.600	0.200	0.200	2852.8
0.610	0.200	0.190	2825.4
0.620	0.200	0.180	2794.1
0.630	0.200	0.170	2758.3
0.640	0.200	0.160	2717.2
0.650	0.200	0.150	2669.7
0.660	0.200	0.140	2614.3
0.670	0.200	0.130	2549.1
0.680	0.200	0.120	2471.9
0.690	0.200	0.110	2379.7
0.700	0.200	0.100	2269.9
0.710	0.200	0.090	2140.4
0.720	0.200	0.080	1991.4
0.730	0.200	0.070	1824.9
0.740	0.200	0.060	1643.9
0.750	0.200	0.050	1450.9
0.760	0.200	0.040	1247.1
0.770	0.200	0.030	1032.5
0.780	0.200	0.020	806.0
0.790	0.200	0.010	563.6
0.800	0.200	-0.000	300.0
0.000	0.210	0.790	300.0
0.010	0.210	0.780	410.9
0.020	0.210	0.770	506.2
0.030	0.210	0.760	583.5
0.040	0.210	0.750	644.1
0.050	0.210	0.740	690.0
0.060	0.210	0.730	724.6
0.070	0.210	0.720	751.6
0.080	0.210	0.710	773.8
0.090	0.210	0.700	792.7
0.100	0.210	0.690	809.2
0.110	0.210	0.680	824.1
0.120	0.210	0.670	837.6
0.130	0.210	0.660	850.1
0.140	0.210	0.650	861.8
0.150	0.210	0.640	872.9
0.160	0.210	0.630	883.6
0.170	0.210	0.620	893.9
0.180	0.210	0.610	903.9
0.190	0.210	0.600	913.9
0.200	0.210	0.590	923.7
0.210	0.210	0.580	933.7
0.220	0.210	0.570	943.9
0.230	0.210	0.560	954.5
0.240	0.210	0.550	965.8
0.250	0.210	0.540	978.2
0.260	0.210	0.530	992.5
0.270	0.210	0.520	1009.9
0.280	0.210	0.510	1034.4
0.290	0.210	0.500	1078.4
0.300	0.210	0.490	1175.2
0.310	0.210	0.480	1306.3
0.320	0.210	0.470	1440.7
0.330	0.210	0.460	1575.6
0.340	0.210	0.450	1710.7
0.350	0.210	0.440	1845.6
0.360	0.210	0.430	1979.3
0.370	0.210	0.420	2110.3
0.380	0.210	0.410	2236.3
0.390	0.210	0.400	2355.2
0.400	0.210	0.390	2464.9
0.410	0.210	0.380	2564.2
0.420	0.210	0.370	2652.1
0.430	0.210	0.360	2728.0
0.440	0.210	0.350	2791.4
0.450	0.210	0.340	2842.5
0.460	0.210	0.330	2882.0
0.470	0.210	0.320	2911.2
0.480	0.210	0.310	2931.8
0.490	0.210	0.300	2945.2
0.500	0.210	0.290	2952.6
0.510	0.210	0.280	2955.2
0.520	0.210	0.270	2953.6
0.530	0.210	0.260	2948.3
0.540	0.210	0.250	2939.8
0.550	0.210	0.240	2928.3
0.560	0.210	0.230	2913.8
0.570	0.210	0.220	2896.4
0.580	0.210	0.210	2876.0
0.590	0.210	0.200	2852.3
0.600	0.210	0.190	2825.2
0.610	0.210	0.180	2794.1
0.620	0.210	0.170	2758.5
0.630	0.210	0.160	2717.5
0.640	0.210	0.150	2670.0
0.650	0.210	0.140	2614.7
0.660	0.210	0.130	2549.6
